Id,Title,Amount,IsPreferential,SourceAccountId,DestinationAccountId,BankDepartmentId,CurrencyId,TimeFrameId
2597,aliquet,3891,false,939,726,50,4,52
2598,laciniaerat,832,true,808,619,27,5,158
2599,dictumstetiam,2325,false,340,855,44,2,130
2600,sitametnuncviverradapibus,749,false,662,294,76,4,102
2601,nullafacilisi,1559,true,1,209,94,3,64
2602,convallismorbiodioodioelementum,2397,false,469,755,4,2,21
2603,anibhin,3469,false,772,831,96,3,97
2604,vivamusvestibulumsagittis,1400,true,729,967,10,2,181
2605,eufelisfusce,1382,false,399,23,53,4,83
2606,placeratantenullajustoaliquam,906,false,631,617,86,1,76
2607,curabitur,1993,true,660,450,27,5,164
2608,leoodioporttitorid,1859,false,440,781,27,1,2
2609,interdumeutinciduntinleo,3246,false,678,549,48,4,81
2610,nunccommodoplaceratpraesentblandit,3350,true,299,49,40,1,79
2611,inliberoutmassa,702,false,142,894,11,4,78
2612,laoreet,3476,false,267,603,44,5,152
2613,hachabitasseplatea,3844,true,641,426,67,3,167
2614,inhac,3422,false,96,588,11,2,167
2615,nullaut,3710,false,265,593,40,2,146
2616,ultricesliberononmattispulvinar,299,true,622,49,48,1,22
2617,iaculisdiameratfermentumjusto,3289,false,762,434,72,4,87
2618,malesuada,308,false,804,929,77,5,95
2619,nullamsitamet,1427,true,839,627,70,2,137
2620,sitametnuncviverradapibus,1519,false,358,856,13,2,81
2621,eutincidunt,522,false,928,22,81,3,110
2622,turpisadipiscing,3077,true,556,554,65,5,166
2623,odiojustosollicitudin,2878,false,453,230,68,2,82
2624,odiodonec,1910,false,786,214,89,4,96
2625,quisturpis,2468,true,464,697,95,2,113
2626,sapien,3967,false,204,711,60,2,6
2627,maecenastinciduntlacusatvelit,493,false,468,630,48,5,162
2628,maecenasrhoncusaliquamlacus,2993,true,75,67,8,5,8
2629,proinrisuspraesentlectusvestibulum,285,false,470,773,18,3,36
2630,semper,2092,false,45,411,45,3,88
2631,infelisdonec,1228,true,978,59,57,4,139
2632,ametjustomorbiut,253,false,475,209,30,3,49
2633,temporconvallisnulla,2325,false,214,34,28,3,173
2634,morbiquistortor,3205,true,208,791,23,5,115
2635,pretium,2419,false,545,94,65,4,146
2636,nullatempus,3840,false,871,150,79,5,27
2637,nullasuspendissepotenti,1281,true,867,597,33,3,140
2638,sitamet,2675,false,174,3,40,1,102
2639,arcu,746,false,220,566,15,5,167
2640,insapieniaculiscongue,3077,true,444,923,38,1,35
2641,turpis,1601,false,516,942,92,4,55
2642,duisacnibh,2416,false,636,747,33,2,180
2643,nequeliberoconvallisegeteleifend,3182,true,246,991,87,5,18
2644,nullanunc,1573,false,407,596,36,3,79
2645,magnavestibulumaliquetultriceserat,3262,false,867,173,78,5,112
2646,lacinia,2790,true,178,505,40,4,35
2647,vellectusinquamfringilla,1752,false,867,473,66,2,130
2648,habitasseplatea,2445,false,24,620,21,2,16
2649,sapienvariusutblandit,96,true,698,127,91,4,105
2650,aclobortis,1794,false,924,849,83,2,116
2651,ut,3872,false,753,376,18,1,17
2652,tortor,2629,true,875,370,6,1,20
2653,sedauguealiquameratvolutpat,1456,false,238,801,49,3,65
2654,mattisodiodonecvitaenisi,1064,false,405,30,90,3,104
2655,nisivenenatis,1882,true,159,822,11,5,170
2656,vestibulumsedmagnaat,1538,false,21,141,11,5,155
2657,habitasseplateadictumst,2033,false,687,884,73,1,154
2658,ultricesmattisodio,1424,true,392,512,9,5,123
2659,rhoncusaliquam,1152,false,584,901,25,2,20
2660,diameratfermentumjustonec,3202,false,136,706,26,3,137
2661,nequeduisbibendummorbi,127,true,159,952,58,4,137
2662,pedejusto,1985,false,544,204,20,3,148
2663,rutrumnequeaeneanauctor,3714,false,332,407,67,5,181
2664,adipiscingelitproin,2072,true,251,86,22,4,106
2665,inliberoutmassavolutpat,1697,false,493,163,12,3,2
2666,sitameteleifendpedelibero,476,false,338,298,31,5,144
2667,turpisintegeraliquet,2857,true,198,668,22,4,62
2668,semperportavolutpatquampede,2282,false,192,841,46,2,164
2669,elementumpellentesquequisqueporta,1283,false,379,858,45,1,101
2670,mauriseget,91,true,909,820,80,1,114
2671,velsemsedsagittisnam,982,false,266,883,57,2,147
2672,disparturientmontesnasceturridiculus,98,false,709,269,13,5,65
2673,donecdapibusduisat,2314,true,943,363,65,3,159
2674,metusaenean,105,false,266,17,53,2,115
2675,viverraegetcongueegetsemper,2661,false,507,257,58,4,15
2676,ut,3338,true,89,451,75,3,178
2677,idconsequat,843,false,624,505,62,1,138
2678,penatibus,3045,false,646,956,83,5,72
2679,hachabitasseplateadictumst,3718,true,833,56,62,2,47
2680,viverraegetcongueeget,1353,false,741,830,21,5,169
2681,rutrumnullatellusinsagittis,1206,false,368,219,92,1,168
2682,diamvitaequamsuspendissepotenti,1924,true,521,149,28,2,101
2683,justoinblanditultrices,1421,false,786,287,55,2,158
2684,vel,558,false,196,161,72,5,21
2685,sedjustopellentesqueviverrapede,3437,true,70,926,50,3,126
2686,viverra,2698,false,700,620,16,2,88
2687,primis,2017,false,260,38,94,2,7
2688,estdonecodiojustosollicitudin,210,true,7,502,19,1,14
2689,eratnullatempusvivamusin,403,false,847,964,94,2,128
2690,sedaccumsanfelis,3061,false,384,678,35,5,20
2691,inlibero,1558,true,472,408,10,2,164
2692,lectussuspendisse,299,false,733,611,86,3,1
2693,mattis,2368,false,255,600,40,5,155
2694,praesentblanditnam,182,true,569,410,76,4,34
2695,tortorrisus,702,false,993,810,68,1,51
2696,bibendum,3522,false,589,530,17,4,32
2697,nulla,999,true,502,827,14,4,128
2698,amet,301,false,342,897,77,2,8
2699,ultricieseunibhquisqueid,3982,false,670,846,70,1,72
2700,massaidlobortisconvallistortor,2028,true,595,24,24,2,70
2701,platea,2459,false,342,196,12,4,151
2702,tincidunt,3804,false,452,464,46,3,79
2703,hachabitasseplatea,1708,true,714,896,6,3,19
2704,idnullaultricesaliquetmaecenas,2874,false,482,324,3,2,22
2705,noninterdumin,632,false,614,148,87,5,65
2706,eratvestibulum,843,true,416,966,77,5,30
2707,nuncdonecquisorcieget,954,false,583,203,67,3,115
2708,donecut,750,false,358,298,34,1,92
2709,mollis,1381,true,288,433,1,1,51
2710,turpisintegeraliquetmassaid,210,false,897,315,30,1,175
2711,orciluctusetultricesposuere,1160,false,886,980,58,3,62
2712,scelerisquequamturpisadipiscing,2438,true,992,380,75,2,177
2713,nascetur,514,false,39,503,48,1,67
2714,luctusetultricesposuerecubilia,2071,false,528,723,71,1,169
2715,atfeugiatnonpretium,349,true,277,258,4,3,102
2716,felisfusceposuere,3403,false,881,378,81,1,41
2717,inhachabitasseplatea,3316,false,82,604,94,1,16
2718,estquampharetramagnaac,2781,true,928,797,46,4,23
2719,plateadictumstaliquamaugue,703,false,649,377,36,5,88
2720,volutpaterat,810,false,53,548,5,5,63
2721,conguediamid,2324,true,779,257,1,2,54
2722,adipiscingelitproinrisuspraesent,3079,false,516,519,66,2,47
2723,etultricesposuere,1910,false,452,257,12,1,150
2724,vestibulumproin,2513,true,340,680,89,2,67
2725,etiamjustoetiampretiumiaculis,3506,false,524,724,36,2,177
2726,duisaliquamconvallis,384,false,232,63,49,1,41
2727,sednislnuncrhoncusdui,2570,true,515,320,16,1,70
2728,lacus,3803,false,689,240,66,3,40
2729,praesentblandit,1765,false,91,683,7,5,71
2730,euinterdumeutinciduntin,919,true,448,980,24,5,156
2731,dui,2032,false,99,688,43,1,133
2732,dolormorbivellectus,3368,false,701,373,54,2,10
2733,nibhquisque,521,true,270,590,42,4,103
2734,egetnuncdonec,3803,false,748,760,2,2,127
2735,lobortisveldapibusatdiam,2141,false,505,101,78,2,60
2736,in,92,true,451,459,22,4,50
2737,quisque,2115,false,483,314,50,4,139
2738,namtristiquetortoreu,1018,false,257,809,73,3,171
2739,quama,1939,true,631,275,74,3,70
2740,quamsuspendissepotenti,3347,false,452,760,34,4,160
2741,rutrum,2909,false,342,66,1,1,3
2742,leo,1619,true,449,810,79,2,37
2743,montesnascetur,1783,false,595,740,52,3,95
2744,consectetueradipiscingelitproin,1006,false,103,6,92,5,29
2745,augueasuscipit,380,true,866,523,50,4,10
2746,quampedelobortisligulasit,203,false,90,79,59,1,14
2747,estlacinia,573,false,202,579,95,4,152
2748,suspendissepotentiineleifendquam,2676,true,1,575,13,3,38
2749,accumsantellusnisieu,768,false,732,484,32,3,148
2750,rutrumnullanuncpurusphasellus,826,false,446,25,38,3,71
2751,malesuada,289,true,221,949,84,1,83
2752,egettempusvelpedemorbi,1226,false,209,338,64,4,158
2753,laciniaeratvestibulumsed,1453,false,986,157,43,3,179
2754,amet,3170,true,253,650,26,1,157
2755,acdiamcras,1052,false,956,892,48,1,73
2756,orci,1225,false,612,116,41,5,127
2757,phasellussit,1589,true,1,921,45,2,106
2758,etiam,3728,false,23,68,1,4,106
2759,at,2153,false,805,239,59,4,104
2760,natoquepenatibuset,3991,true,643,630,66,2,10
2761,aliquetultriceserattortorsollicitudin,219,false,905,821,41,4,96
2762,tortoridnullaultrices,638,false,688,665,90,1,66
2763,at,2219,true,887,595,69,3,165
2764,sagittissapien,3513,false,920,433,33,5,150
2765,inconsequatutnulla,1631,false,293,585,68,2,42
2766,maecenastincidunt,236,true,179,308,78,1,141
2767,urnauttellusnullaut,3324,false,348,611,14,5,160
2768,pellentesque,1293,false,25,202,77,5,6
2769,venenatislaciniaaenean,3503,true,740,693,86,4,123
2770,idsapieninsapieniaculis,863,false,746,762,14,1,81
2771,utsuscipitafeugiatet,347,false,910,398,93,2,69
2772,lobortissapiensapien,1236,true,849,536,98,4,124
2773,eumassadonec,3789,false,358,385,14,4,136
2774,iaculisjustoin,693,false,326,330,3,3,141
2775,ornareimperdietsapienurnapretium,971,true,371,778,70,1,43
2776,hendreritatvulputatevitaenisl,247,false,685,665,35,3,48
2777,convallisduisconsequatduinec,2822,false,206,87,31,1,171
2778,vestibulum,1087,true,483,182,88,1,158
2779,egettempusvelpedemorbi,1193,false,379,429,22,2,80
2780,aliquetmassaid,1123,false,259,76,75,1,91
2781,nuncviverra,3266,true,760,569,10,5,31
2782,curabiturin,236,false,482,613,50,2,5
2783,vivamusmetus,2756,false,287,325,31,4,157
2784,inantevestibulum,1349,true,38,27,80,5,15
2785,estphasellussitamet,3386,false,599,210,24,5,138
2786,vestibulumeget,360,false,136,535,85,4,22
2787,nullamsitamet,2394,true,512,119,64,5,64
2788,elementumligula,1361,false,809,248,71,2,43
2789,erosviverraeget,3815,false,810,757,8,4,163
2790,nequeduisbibendummorbinon,1845,true,764,523,66,1,9
2791,estphasellussitameterat,3084,false,867,108,53,3,176
2792,pellentesquequisque,3759,false,78,775,69,2,96
2793,sempraesentidmassaid,956,true,968,112,24,1,131
2794,ultricesposuere,2689,false,744,694,48,4,76
2795,convallisnunc,681,false,379,549,78,5,84
2796,mauris,2858,true,958,389,16,2,23
2797,liberonamduiproin,2993,false,65,817,81,3,52
2798,portavolutpateratquisque,1110,false,295,993,64,1,154
2799,rutrumatloreminteger,1157,true,484,509,16,5,81
2800,odiocondimentum,1832,false,931,614,27,2,115
2801,duiluctusrutrum,643,false,299,336,41,5,19
2802,aliquamconvallisnunc,1400,true,481,853,48,2,77
2803,lacuspurusaliquet,396,false,136,28,21,1,152
2804,ultricesposuerecubiliacurae,3620,false,353,329,78,3,137
2805,odiocras,860,true,87,889,4,3,181
2806,dictumstetiamfaucibuscursusurna,1978,false,359,683,35,4,44
2807,lacuspurusaliquet,3020,false,155,982,71,4,117
2808,sapiencursusvestibulum,2180,true,436,671,38,1,146
2809,malesuadain,3448,false,272,269,70,3,82
2810,pellentesque,374,false,395,77,85,2,99
2811,donec,717,true,131,785,34,2,86
2812,euestcongueelementumin,1727,false,968,507,50,4,33
2813,mipedemalesuada,581,false,366,458,11,5,63
2814,eratquisqueerat,1949,true,317,226,90,4,153
2815,venenatistristique,1354,false,895,369,80,3,59
2816,odiodonecvitae,325,false,959,175,93,1,89
2817,justoetiam,2420,true,693,627,31,2,96
2818,nulla,2066,false,434,220,28,4,10
2819,proinat,1399,false,398,997,88,5,149
2820,lectus,379,true,871,913,45,3,115
2821,penatibusetmagnis,1002,false,356,137,53,2,3
2822,lobortisligulasitameteleifend,3310,false,895,958,36,1,9
2823,inlibero,3620,true,429,895,93,4,137
2824,magnisdis,3820,false,836,254,9,4,47
2825,nullamollis,527,false,490,16,18,3,137
2826,nulla,651,true,917,286,88,2,118
2827,dapibusdolorvelest,1611,false,65,175,72,1,131
2828,nullanislnunc,2394,false,66,612,94,1,35
2829,venenatistristiquefusce,871,true,329,651,18,5,138
2830,cras,331,false,895,375,70,5,2
2831,necnisivulputatenonummy,1141,false,182,137,44,2,10
2832,duis,3354,true,124,285,5,3,41
2833,inquisjustomaecenas,3836,false,596,655,89,5,63
2834,habitasseplateadictumst,3331,false,633,29,45,1,158
2835,musvivamusvestibulumsagittis,3024,true,992,736,93,3,129
2836,semsed,262,false,554,308,23,2,49
2837,donecut,3183,false,673,953,37,5,79
2838,sapien,3274,true,645,817,100,3,44
2839,pharetramagna,543,false,118,409,54,2,146
2840,intempus,1034,false,229,842,73,4,146
2841,convallis,1286,true,494,758,93,4,148
2842,egettincidunteget,1247,false,337,301,43,4,114
2843,necmolestiesedjustopellentesque,2255,false,897,935,90,3,160
2844,eratvestibulumsed,2303,true,858,321,7,2,30
2845,rutrumneque,1100,false,645,154,50,2,105
2846,volutpatconvallismorbiodio,2246,false,50,595,27,3,40
2847,estrisusauctor,2537,true,159,641,47,1,69
2848,sapieniaculis,1339,false,545,518,69,2,82
2849,cubiliacuraedonecpharetra,1993,false,816,842,85,3,146
2850,penatibus,628,true,495,353,25,5,73
2851,platea,1024,false,355,181,27,3,1
2852,vivamusvelnullaegeteros,1277,false,897,360,37,5,161
2853,ultricieseunibhquisque,2602,true,108,703,24,1,124
2854,libero,1711,false,828,980,56,2,7
2855,nullaultricesaliquetmaecenasleo,969,false,352,686,45,3,108
2856,utatdolorquis,729,true,618,796,68,5,24
2857,quisqueidjusto,1010,false,683,970,7,5,63
2858,montesnascetur,615,false,826,351,3,4,136
2859,ligula,933,true,86,939,56,2,150
2860,eleifendpedeliberoquis,2892,false,280,973,3,5,19
2861,nullaultricesaliquetmaecenasleo,1326,false,157,998,48,4,53
2862,rhoncussedvestibulum,3927,true,668,374,55,2,85
2863,dolor,247,false,781,136,33,4,85
2864,ligulanec,153,false,370,188,54,2,47
2865,ultricesposuere,3685,true,757,411,58,4,135
2866,venenatistristique,128,false,581,154,98,1,148
2867,ornareimperdietsapienurnapretium,511,false,205,295,68,5,136
2868,ipsumaliquamnonmauris,1013,true,660,300,16,3,103
2869,a,3881,false,774,988,17,5,37
2870,curaenulladapibusdolor,3680,false,68,687,42,4,181
2871,lacinianisivenenatistristiquefusce,1191,true,656,728,45,4,60
2872,sapienurnapretiumnislut,3165,false,211,212,75,2,139
2873,tinciduntantevel,774,false,929,905,38,2,88
2874,habitasseplatea,3726,true,541,54,90,5,59
2875,velauguevestibulumrutrumrutrum,1309,false,644,919,12,3,14
2876,maurislaoreetut,1183,false,427,503,15,3,138
2877,namconguerisus,3746,true,332,20,40,1,32
2878,vestibulumsitametcursus,1904,false,753,209,15,3,57
2879,consequatnullanislnunc,769,false,778,226,5,4,105
2880,eratvolutpatincongueetiam,2758,true,343,355,30,3,166
2881,crasmipede,550,false,265,402,3,3,20
2882,nisivolutpat,100,false,7,421,100,2,11
2883,vestibulumproineu,3670,true,802,478,16,5,14
2884,aenean,1921,false,955,31,91,3,108
2885,vitaequam,168,false,748,665,50,5,8
2886,fusceposuerefelissedlacus,1190,true,117,598,9,2,39
2887,aliquamaugue,1280,false,902,998,54,2,163
2888,non,1430,false,352,273,45,2,161
2889,aliquamquisturpis,2270,true,194,24,39,2,154
2890,ametnuncviverradapibusnulla,1673,false,538,911,28,3,96
2891,enimblandit,2967,false,23,595,34,1,67
2892,semperportavolutpat,3696,true,792,596,39,5,147
2893,vitaequamsuspendisse,2324,false,108,173,11,3,48
2894,vitaeipsum,3970,false,841,393,24,5,160
2895,eratquisqueerat,1808,true,172,839,46,2,89
2896,eupede,1322,false,55,117,99,4,36
2897,conguevivamusmetus,1939,false,555,945,54,2,118
2898,necsemduis,2465,true,167,288,91,3,144
2899,vel,1188,false,667,40,90,4,66
2900,bibendumfelissedinterdum,694,false,713,123,41,2,85
2901,eget,1671,true,997,478,26,3,154
2902,sedvelenimsitamet,425,false,510,722,96,3,166
2903,sapiendignissim,2555,false,702,816,18,2,128
2904,nullajustoaliquamquis,2700,true,750,119,56,3,171
2905,curaeduisfaucibusaccumsanodio,2256,false,736,901,26,4,80
2906,tristiquetortoreupede,3211,false,488,91,60,5,90
2907,sagittisnamconguerisus,1377,true,117,506,22,2,99
2908,feugiatnonpretiumquislectus,3936,false,506,329,3,2,141
2909,vivamus,2662,false,507,143,83,3,106
2910,ipsumprimis,677,true,318,673,73,3,167
2911,massadonecdapibus,2110,false,926,811,65,2,67
2912,ligula,1072,false,279,944,95,5,132
2913,viverrapedeacdiamcras,309,true,95,337,68,4,49
2914,montesnascetur,2701,false,220,661,7,2,104
2915,faucibuscursusurnauttellus,2405,false,191,831,32,4,40
2916,velitid,2819,true,180,54,92,5,82
2917,leomaecenaspulvinarlobortisest,2929,false,362,795,10,3,181
2918,egetelitsodalesscelerisque,2642,false,738,349,81,4,44
2919,fuscecongue,1186,true,350,369,97,5,53
2920,etiamfaucibuscursus,669,false,882,890,57,2,108
2921,sedinterdumvenenatis,3113,false,29,476,100,2,107
2922,lobortisligulasitamet,3742,true,466,427,27,5,56
2923,eunibh,2115,false,635,599,90,5,156
2924,quisquearculiberorutrum,1795,false,851,475,80,1,132
2925,eratnullatempusvivamusin,1103,true,148,612,16,2,3
2926,sednislnuncrhoncusdui,3729,false,820,561,41,1,87
2927,quisturpissed,3492,false,831,507,52,5,76
2928,posuere,2124,true,856,22,17,3,69
2929,volutpateleifenddonec,3607,false,751,371,81,4,126
2930,condimentumnequesapienplacerat,70,false,998,164,32,1,23
2931,integerac,623,true,519,725,32,3,143
2932,egetcongue,3559,false,874,300,82,4,45
2933,integerac,794,false,937,104,85,5,131
2934,id,2217,true,496,85,34,2,111
2935,et,524,false,877,563,87,5,113
2936,sempraesentid,3452,false,797,779,85,5,24
2937,pretiumnislutvolutpatsapien,1587,true,565,950,86,1,150
2938,amet,3411,false,674,315,82,5,28
2939,conguerisussemper,2399,false,286,985,86,4,83
2940,enimsitametnuncviverra,1703,true,817,605,41,3,121
2941,interdumvenenatisturpis,3366,false,155,158,20,1,156
2942,nullajustoaliquamquisturpis,1221,false,877,570,79,5,57
2943,eumagnavulputateluctus,3082,true,936,297,24,1,23
2944,id,1613,false,612,379,13,4,31
2945,morbi,1253,false,373,519,10,1,177
2946,lobortisestphasellussitamet,848,true,383,74,21,4,169
2947,ametlobortissapien,2116,false,65,181,92,5,172
2948,diamcraspellentesque,883,false,655,14,49,1,159
2949,nuncpurusphasellus,406,true,778,75,43,3,114
2950,sapienurnapretiumnisl,3202,false,397,687,28,3,9
2951,nequesapien,2354,false,36,234,99,3,41
2952,auctorsedtristiqueintempus,892,true,286,490,69,4,109
2953,nulla,431,false,433,648,11,1,93
2954,diamid,585,false,660,344,28,4,46
2955,lectus,3865,true,335,912,14,5,88
2956,commodovulputatejustoinblandit,1044,false,690,522,84,5,108
2957,proineuminulla,915,false,352,270,51,3,146
2958,nullanislnunc,3295,true,864,877,86,5,92
2959,rhoncusaliquamlacusmorbiquis,2239,false,475,3,56,1,28
2960,fusceposuerefelissedlacus,2134,false,388,863,82,1,121
2961,leo,1278,true,618,274,53,3,41
2962,nuncproinatturpisa,2469,false,885,218,100,1,82
2963,variusintegerac,2903,false,849,124,3,1,24
2964,maurisegetmassatempor,1774,true,538,261,94,3,36
2965,luctuscumsociisnatoquepenatibus,3569,false,457,320,22,2,108
2966,fermentumjusto,2992,false,184,668,6,5,33
2967,vestibulumegetvulputate,2968,true,812,524,33,2,104
2968,nisi,3928,false,131,194,100,1,176
2969,vitaenisinamultriceslibero,561,false,364,118,45,4,135
2970,ridiculusmusetiam,2037,true,758,948,65,1,30
2971,plateadictumst,3378,false,936,960,3,3,72
2972,semfusceconsequat,3846,false,736,478,59,2,149
2973,inlacuscurabituratipsum,176,true,718,464,64,4,126
2974,ipsuminteger,2200,false,676,89,98,1,133
2975,proininterdummaurisnonligula,3602,false,393,481,21,5,110
2976,ametturpiselementum,3092,true,416,338,18,5,70
2977,ullamcorperpurus,2749,false,742,344,95,5,157
2978,ipsumactellussemper,1499,false,345,100,100,4,124
2979,sedmagnaatnunccommodo,2670,true,109,618,15,4,51
2980,erosvestibulumacest,595,false,333,719,21,5,120
2981,potentiineleifendquama,1414,false,820,936,85,1,73
2982,tincidunt,194,true,976,427,26,1,170
2983,enim,3670,false,47,458,84,2,62
2984,vulputatejusto,3321,false,432,452,99,1,145
2985,consequatmorbia,587,true,845,135,81,1,111
2986,nullaelitacnullased,1543,false,413,596,62,2,84
2987,risussemperportavolutpat,1058,false,396,833,94,1,24
2988,atdiam,3289,true,165,437,31,5,113
2989,sapieniaculisconguevivamusmetus,1674,false,390,187,14,4,107
2990,id,235,false,942,279,74,4,172
2991,velipsumpraesentblanditlacinia,304,true,556,924,48,5,79
2992,neque,1832,false,827,318,41,5,39
2993,blanditlacinia,677,false,435,494,95,1,118
2994,gravidanisiatnibh,3802,true,849,247,8,2,92
2995,lacusatturpisdonecposuere,3803,false,948,50,32,4,72
2996,orciluctusetultrices,385,false,610,415,5,2,86
2997,rutrumnullatellusinsagittis,733,true,394,879,68,3,138
2998,et,2719,false,335,992,34,5,113
2999,gravidanisiatnibhin,1687,false,645,215,40,1,5
3000,cursusvestibulumproin,881,true,613,410,87,2,38
3001,ametlobortissapien,202,false,375,423,77,3,80
3002,sapieninsapien,3889,false,569,744,32,1,92
3003,lectuspellentesqueat,2422,true,118,484,40,2,81
3004,plateadictumstmaecenasut,266,false,511,799,91,5,52
3005,feliseusapien,3876,false,279,30,46,2,74
3006,nonlectus,958,true,317,959,76,2,7
3007,dolorvel,477,false,341,692,61,2,32
3008,blanditmiinporttitorpede,876,false,973,46,100,3,122
3009,vivamusvelnulla,1836,true,73,884,71,2,180
3010,eratfermentumjustoneccondimentum,3463,false,147,167,26,1,123
3011,faucibusorciluctus,898,false,498,993,35,3,128
3012,nonummymaecenastinciduntlacusat,277,true,505,390,83,4,20
3013,dapibusduisatveliteu,983,false,201,688,29,4,153
3014,arcuadipiscing,1567,false,424,185,15,4,49
3015,justoetiampretiumiaculisjusto,2652,true,796,986,58,3,37
3016,vestibulumanteipsumprimis,3431,false,492,292,91,1,101
3017,morbi,593,false,948,514,21,3,21
3018,utnullasedaccumsan,3381,true,429,787,92,4,38
3019,nequesapienplacerat,2430,false,790,855,64,3,1
3020,enimloremipsum,3203,false,175,931,36,5,4
3021,ligula,2023,true,160,385,61,3,77
3022,proinrisus,2706,false,642,821,97,4,168
3023,posuerefelissedlacus,3989,false,967,782,75,2,22
3024,inliberoutmassa,1709,true,215,602,96,1,2
3025,sedinterdumvenenatis,3838,false,137,463,58,1,94
3026,elementumligula,1760,false,883,709,57,2,33
3027,auguevelaccumsan,553,true,333,640,31,1,119
3028,consequatduinecnisi,2369,false,899,754,83,5,38
3029,acestlacinia,2636,false,200,985,17,2,143
3030,consequat,1072,true,406,524,98,1,93
3031,etultricesposuere,3108,false,547,435,52,5,7
3032,ametconsectetueradipiscingelit,2800,false,783,600,47,4,155
3033,atnullasuspendissepotenti,2787,true,976,919,18,2,87
3034,temporturpis,1450,false,651,934,32,4,4
3035,integernon,1147,false,300,96,100,2,63
3036,orcinullammolestienibh,2213,true,383,580,60,4,92
3037,sagittisnam,3368,false,89,42,95,4,94
3038,accumsantortorquisturpissed,2014,false,980,896,71,3,71
3039,feliseusapiencursus,3600,true,382,626,55,1,40
3040,rutrumnullanuncpurus,2078,false,302,110,77,3,61
3041,ac,3990,false,889,857,94,4,21
3042,eutinciduntin,3493,true,217,76,95,2,153
3043,quisqueuteratcurabitur,3020,false,907,902,29,2,137
3044,integeraliquet,1170,false,347,367,54,4,123
3045,rutrum,1286,true,382,809,81,5,128
3046,inimperdiet,2978,false,819,978,44,4,78
3047,ipsumdolorsitametconsectetuer,1649,false,20,203,52,5,119
3048,placeratantenullajustoaliquam,3095,true,263,254,50,1,175
3049,morbiporttitorlorem,1464,false,804,934,77,1,147
3050,ridiculusmus,1685,false,553,246,57,5,105
3051,acconsequatmetussapienut,1834,true,750,273,80,1,115
3052,maecenas,1936,false,788,793,6,5,169
3053,convallis,3833,false,119,738,54,5,43
3054,inporttitorpedejustoeu,1907,true,557,413,60,1,43
3055,neccondimentumnequesapienplacerat,1007,false,229,749,73,5,108
3056,estettempussemper,159,false,262,96,45,5,8
3057,nisinamultrices,3261,true,372,106,29,3,64
3058,luctuscum,2575,false,785,287,95,2,146
3059,metusaeneanfermentumdonecut,2000,false,580,646,72,5,132
3060,inleomaecenaspulvinarlobortis,3577,true,733,540,2,4,64
3061,purussitamet,3043,false,205,503,29,1,110
3062,sollicitudin,704,false,367,645,44,5,178
3063,luctusultricieseunibhquisque,555,true,648,671,93,4,154
3064,praesentlectusvestibulumquam,1462,false,186,429,26,1,61
3065,volutpatduimaecenastristiqueest,2998,false,855,916,4,2,86
3066,aclobortisvel,149,true,235,759,77,4,141
3067,diaminmagnabibendum,2038,false,384,84,15,2,25
3068,vivamus,722,false,117,638,90,1,136
3069,enimintempor,2740,true,224,906,55,5,89
3070,donec,3193,false,341,205,59,2,156
3071,cursusvestibulumproineumi,838,false,589,22,45,3,157
3072,nec,3626,true,626,138,80,4,101
3073,augue,3389,false,8,714,25,2,120
3074,tortor,2794,false,823,271,3,3,66
3075,ametjustomorbi,3938,true,942,63,53,4,91
3076,libero,3261,false,482,289,1,3,138
3077,iaculis,3202,false,111,32,89,2,176
3078,elitsodalesscelerisquemaurissit,1249,true,429,633,51,1,58
3079,nulla,2257,false,437,35,66,2,172
3080,neque,2720,false,994,157,93,5,68
3081,ultricesmattisodiodonecvitae,3524,true,637,887,12,5,141
3082,aodioinhachabitasse,2890,false,937,769,25,4,167
3083,ut,1351,false,58,60,7,1,14
3084,inconsequatutnulla,3745,true,312,691,14,3,64
3085,morbi,3310,false,34,105,46,4,103
3086,nequelibero,2588,false,359,5,79,4,181
3087,at,2725,true,724,285,83,2,109
3088,vel,2063,false,405,43,55,3,145
3089,vestibulumrutrum,804,false,138,13,27,4,119
3090,hachabitasse,1926,true,564,471,62,1,167
3091,auctorsed,330,false,300,443,31,5,46
3092,vestibulumquamsapienvariusut,1647,false,714,481,85,2,176
3093,enim,533,true,330,979,48,5,41
3094,semperestquam,2341,false,585,63,51,1,10
3095,morbiporttitor,3230,false,371,603,30,4,118
3096,nislut,1418,true,483,288,77,1,79
3097,bibendumimperdietnullam,1402,false,585,376,53,1,41
3098,utblanditnoninterdumin,1789,false,86,400,24,1,5
3099,antevivamus,3791,true,797,953,3,4,136
3100,egestas,1416,false,116,345,5,2,103
3101,sapien,2139,false,366,857,92,5,16
3102,fermentum,1747,true,172,109,48,5,54
3103,nunc,1098,false,570,938,50,3,37
3104,odioelementum,1159,false,951,54,91,3,23
3105,ultricesaliquetmaecenasleoodio,248,true,42,424,5,4,33
3106,ut,3116,false,310,765,39,2,44
3107,augue,3155,false,829,648,74,5,28
3108,congueetiamjustoetiampretium,2554,true,511,610,67,1,153
3109,eratfermentumjusto,1085,false,321,254,25,4,8
3110,velestdonec,1314,false,504,265,63,1,16
3111,massaidnislvenenatis,2049,true,416,408,87,3,84
3112,aliquetmassa,775,false,624,245,43,1,51
3113,intemporturpis,849,false,673,850,87,2,58
